datetime,temp,community_name,wind_speed,short_wave_from_sky_1hour
2020-06-30 15:00:00,16.7,Stabroek,4.5,521700.0
2020-06-30 16:00:00,17.1,Stabroek,4.116,510300.0
2020-06-30 17:00:00,17.6,Stabroek,6.533,326600.0
2020-06-30 18:00:00,17.2,Stabroek,5.844,179200.0
2020-06-30 19:00:00,17.3,Stabroek,5.915,30800.0
2020-06-30 20:00:00,17.5,Stabroek,5.363,11800.0
2020-06-30 21:00:00,17.7,Stabroek,4.976,0.0
2020-06-30 22:00:00,17.8,Stabroek,5.226,0.0
2020-06-30 23:00:00,17.9,Stabroek,5.056,0.0
2020-07-01 00:00:00,18.0,Stabroek,5.176,0.0
